Date,AAVE,ADA,ALGO,AMP,ANKR,AR,ATOM,AUDIO,AVAX,AXS,BAT,BCH,BNB,BORA,BSV,BTC,BTCB,BTT,CAKE,CELO,CHZ,COMP,CRO,CRV,DAI,DASH,DCR,DOGE,DOT,EGLD,ENJ,EOS,ETC,ETH,FIL,FLOW,FTM,FTT,GALA,GRT,HBAR,HNT,HOT,HT,ICP,ICX,IMX,IOTX,KCS,KDA,KLAY,KSM,LEO,LINK,LPT,LRC,LTC,LUNA,MANA,MATIC,MINA,MIOTA,MKR,NEAR,NEO,NEXO,OKB,OMG,ONE,QNT,QTUM,ROSE,RUNE,RVN,SAND,SC,SHIB,SOL,STX,TFUEL,THETA,TRX,TUSD,UNI,VET,WAVES,WAXP,WBTC,XEC,XEM,XLM,XMR,XRP,XTZ,ZEC,ZEN
2013-06-11,,,,,,,,,,,,,,,,108.9000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.397979974746704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-12,,,,,,,,,,,,,,,,108.1500015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3847100734710693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-13,,,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.270319938659668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-14,,,,,,,,,,,,,,,,99.97889709472656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.134550094604492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-15,,,,,,,,,,,,,,,,99.98809814453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10575008392334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-16,,,,,,,,,,,,,,,,99.51000213623047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.129509925842285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-17,,,,,,,,,,,,,,,,101.69999694824219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2780799865722656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-18,,,,,,,,,,,,,,,,107.4000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3101699352264404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-19,,,,,,,,,,,,,,,,108.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3003199100494385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-20,,,,,,,,,,,,,,,,110.1500015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.286710023880005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-21,,,,,,,,,,,,,,,,109.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8667099475860596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-22,,,,,,,,,,,,,,,,108.30000305175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.924099922180176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-23,,,,,,,,,,,,,,,,107.5999984741211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1171700954437256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-24,,,,,,,,,,,,,,,,102.73699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.874579906463623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
