Rank,Symbol,Market Cap,Price,Date
47,ELC,"$1,781.65",$0.07876,2013-08-25
46,HYC,"$3,552.22",$0.006936,2013-08-25
45,EMD,"$3,630.87",$0.002044,2013-08-25
44,CRC,"$4,928.93",$0.0464,2013-08-25
43,SPT,"$5,166.40",$0.006106,2013-08-25
42,NBL,"$5,277.80",$0.005422,2013-08-25
40,NAN,"$5,822.96",$0.007864,2013-08-25
39,GLC,"$7,114.72",$0.0004713,2013-08-25
38,CSC,"$7,181.49",$0.003023,2013-08-25
37,ALF,"$9,696.55",$0.0008023,2013-08-25
41,SBC,"$5,763.95",$0.00122,2013-08-25
35,BTB,"$12,930.40",$2.44,2013-08-25
36,ARG,"$12,459.61",$0.03187,2013-08-25
27,FRK,"$30,658.91",$0.6112,2013-08-25
28,LKY,"$27,932.83",$0.004458,2013-08-25
29,EZC,"$25,695.56",$0.003489,2013-08-25
30,MEM,"$25,622.62",$0.0008663,2013-08-25
26,CNC,"$40,121.06",$0.007632,2013-08-25
32,DBL,"$19,786.37",$0.03212,2013-08-25
33,GME,"$18,735.27",$0.0003302,2013-08-25
34,BTE,"$15,650.44",$0.01677,2013-08-25
31,XNC,"$25,155.89",$0.0001475,2013-08-25
14,DGC,"$163,789.00",$0.02075,2013-09-01
22,CNC,"$61,816.47",$0.01176,2013-09-01
21,WDC,"$79,061.58",$0.00429,2013-09-01
20,MEM,"$91,218.32",$0.002891,2013-09-01
19,MNC,"$91,338.40",$0.07071,2013-09-01
18,MEC,"$106,957.77",$0.006087,2013-09-01
17,IXC,"$113,218.36",$0.007457,2013-09-01
16,GLC,"$134,760.72",$0.005121,2013-09-01
15,CBX,"$135,838.83",$0.1868,2013-09-01
13,ANC,"$174,151.27",$0.3995,2013-09-01
23,QRK,"$49,015.07",$0.0002601,2013-09-01
11,DVC,"$302,074.70",$0.0000581,2013-09-01
10,IFC,"$369,518.55",$0.000004858,2013-09-01
9,TRC,"$668,094.33",$0.1826,2013-09-01
8,XPM,"$1,167,915.89",$0.6225,2013-09-01
7,NVC,"$1,552,776.08",$4.07,2013-09-01
6,FTC,"$2,258,187.28",$0.1508,2013-09-01
5,PPC,"$3,593,391.71",$0.1785,2013-09-01
4,NMC,"$3,689,125.25",$0.5686,2013-09-01
3,XRP,"$45,239,802.42",$0.005787,2013-09-01
2,LTC,"$53,930,594.93",$2.58,2013-09-01
12,FRC,"$214,535.40",$0.008453,2013-09-01
1,BTC,"$1,610,215,304.37",$138.34,2013-09-01
24,YAC,"$40,770.57",$0.006502,2013-09-01
26,FST,"$27,341.80",$0.001245,2013-09-01
48,ELC,"$1,376.82",$0.06085,2013-09-01
47,SPT,"$1,731.08",$0.001798,2013-09-01
46,GIL,"$2,540.31",$0.0008439,2013-09-01
45,HYC,"$2,552.45",$0.004977,2013-09-01
44,CRC,"$2,998.16",$0.02753,2013-09-01
43,SBC,"$3,497.30",$0.0007221,2013-09-01
42,CSC,"$3,798.62",$0.001554,2013-09-01
41,NBL,"$4,399.40",$0.004471,2013-09-01
40,ARG,"$5,949.39",$0.01522,2013-09-01
39,KGC,"$6,125.73",$0.0005049,2013-09-01
38,DBL,"$6,596.62",$0.01067,2013-09-01
49,EMD,"$1,355.91",$0.0007055,2013-09-01
36,BTB,"$7,649.70",$1.41,2013-09-01
37,GLC,"$7,419.75",$0.0004787,2013-09-01
27,PXC,"$25,223.52",$0.007263,2013-09-01
28,BQC,"$22,984.23",$0.0009822,2013-09-01
29,GME,"$18,920.18",$0.0003318,2013-09-01
30,FRK,"$18,276.46",$0.3458,2013-09-01
25,XNC,"$28,026.57",$0.0001588,2013-09-01
32,ALF,"$13,858.08",$0.001062,2013-09-01
33,BTE,"$12,968.77",$0.01383,2013-09-01
34,EZC,"$12,433.48",$0.001588,2013-09-01
35,LKY,"$11,930.90",$0.001883,2013-09-01
31,CAP,"$17,100.45",$0.02377,2013-09-01
22,QRK,"$53,275.65",$0.0002677,2013-09-08
21,ANC,"$70,707.77",$0.1622,2013-09-08
20,MNC,"$71,430.79",$0.05475,2013-09-08
19,WDC,"$86,001.08",$0.004449,2013-09-08
18,MEC,"$102,276.61",$0.005664,2013-09-08
17,GLC,"$103,550.51",$0.003903,2013-09-08
16,IXC,"$106,165.94",$0.006935,2013-09-08
15,MEM,"$143,212.53",$0.004261,2013-09-08
14,DGC,"$169,894.36",$0.02053,2013-09-08
13,FRC,"$174,527.94",$0.006691,2013-09-08
10,CBX,"$255,979.70",$0.3406,2013-09-08
11,DVC,"$242,525.39",$0.00004623,2013-09-08
9,TRC,"$602,556.06",$0.163,2013-09-08
8,XPM,"$1,015,901.17",$0.511,2013-09-08
6,FTC,"$2,074,463.63",$0.1338,2013-09-08
5,PPC,"$3,767,600.74",$0.1861,2013-09-08
4,NMC,"$3,845,497.84",$0.5864,2013-09-08
3,XRP,"$48,338,335.15",$0.006183,2013-09-08
2,LTC,"$57,470,295.67",$2.73,2013-09-08
1,BTC,"$1,419,836,114.24",$121.66,2013-09-08
23,CNC,"$44,773.36",$0.008516,2013-09-08
12,IFC,"$231,032.16",$0.00000302,2013-09-08
7,NVC,"$1,398,183.32",$3.60,2013-09-08
24,BQC,"$43,334.28",$0.001813,2013-09-08
26,YAC,"$41,803.85",$0.006326,2013-09-08
25,FST,"$42,758.53",$0.001814,2013-09-08
47,ELC,"$1,093.64",$0.0483,2013-09-08
46,GIL,"$2,497.95",$0.0007908,2013-09-08
45,HYC,"$2,501.82",$0.004876,2013-09-08
44,NBL,"$2,715.85",$0.00275,2013-09-08
43,CRC,"$2,722.83",$0.02433,2013-09-08
41,SPT,"$3,402.51",$0.003164,2013-09-08
40,EMD,"$3,503.37",$0.001694,2013-09-08
39,CSC,"$3,805.12",$0.001515,2013-09-08
38,BTB,"$5,187.25",$0.9258,2013-09-08
42,SBC,"$3,169.65",$0.0006265,2013-09-08
36,KGC,"$5,887.21",$0.0004489,2013-09-08
35,ARG,"$6,832.92",$0.01748,2013-09-08
34,DBL,"$7,550.47",$0.01149,2013-09-08
33,BTE,"$8,770.22",$0.009322,2013-09-08
32,LKY,"$10,288.23",$0.0016,2013-09-08
31,EZC,"$11,746.52",$0.00142,2013-09-08
30,ALF,"$16,027.95",$0.001144,2013-09-08
29,FRK,"$18,028.81",$0.3345,2013-09-08
28,PXC,"$20,762.59",$0.005978,2013-09-08
37,GLC,"$5,470.10",$0.0003528,2013-09-08
27,XNC,"$31,376.73",$0.0001724,2013-09-08
15,GLC,"$138,115.97",$0.005163,2013-09-15
16,FRC,"$125,808.50",$0.004693,2013-09-15
17,ANC,"$125,016.76",$0.2868,2013-09-15
18,IXC,"$119,895.90",$0.00777,2013-09-15
23,YAC,"$39,322.22",$0.005606,2013-09-15
20,MNC,"$78,093.88",$0.05919,2013-09-15
21,ZET,"$77,216.14",$0.000631,2013-09-15
22,QRK,"$41,556.96",$0.0001982,2013-09-15
14,MEC,"$143,501.71",$0.007821,2013-09-15
19,WDC,"$93,788.65",$0.00455,2013-09-15
13,DGC,"$149,716.15",$0.01748,2013-09-15
1,BTC,"$1,526,085,088.84",$130.37,2013-09-15
11,CBX,"$250,854.21",$0.3241,2013-09-15
10,DVC,"$255,263.41",$0.00004824,2013-09-15
9,TRC,"$668,634.52",$0.1786,2013-09-15
8,XPM,"$722,530.23",$0.3455,2013-09-15
7,NVC,"$1,416,042.23",$3.57,2013-09-15
6,FTC,"$2,133,923.63",$0.1317,2013-09-15
5,NMC,"$3,927,493.58",$0.5932,2013-09-15
4,PPC,"$3,944,890.73",$0.1943,2013-09-15
3,XRP,"$50,595,569.15",$0.006472,2013-09-15
24,MEM,"$31,906.51",$0.0008992,2013-09-15
12,IFC,"$169,690.91",$0.000002197,2013-09-15
25,FST,"$29,830.82",$0.001185,2013-09-15
2,LTC,"$56,132,523.21",$2.64,2013-09-15
27,XNC,"$25,061.49",$0.0001341,2013-09-15
50,ELC,"$1,342.47",$0.05867,2013-09-15
51,NRB,$934.72,$0.001558,2013-09-15
49,SPT,"$1,991.24",$0.001634,2013-09-15
48,HYC,"$2,013.53",$0.00392,2013-09-15
47,GIL,"$2,303.65",$0.000717,2013-09-15
46,SBC,"$2,627.38",$0.0004889,2013-09-15
45,GLC,"$3,032.80",$0.0001956,2013-09-15
44,NBL,"$3,053.93",$0.003086,2013-09-15
43,EMD,"$3,339.71",$0.001507,2013-09-15
42,CSC,"$3,636.89",$0.001369,2013-09-15
41,ARG,"$3,899.31",$0.009975,2013-09-15
40,CRC,"$4,263.18",$0.03598,2013-09-15
26,BQC,"$25,928.62",$0.001069,2013-09-15
38,JKC,"$5,131.79",$0.000674,2013-09-15
37,KGC,"$6,920.84",$0.0004876,2013-09-15
36,DBL,"$7,549.73",$0.01087,2013-09-15
35,EZC,"$7,858.32",$0.0009015,2013-09-15
34,BTB,"$8,786.01",$1.54,2013-09-15
33,BTE,"$9,374.66",$0.009933,2013-09-15
32,LKY,"$9,709.08",$0.001488,2013-09-15
31,FRK,"$10,799.85",$0.1943,2013-09-15
30,ALF,"$11,953.88",$0.0007979,2013-09-15
29,PXC,"$16,326.83",$0.004701,2013-09-15
28,CNC,"$23,990.61",$0.004563,2013-09-15
39,BTG,"$4,599.57",$0.2273,2013-09-15
15,ANC,"$174,477.05",$0.4003,2013-09-22
16,IXC,"$170,054.67",$0.01094,2013-09-22
17,FRC,"$122,724.11",$0.004488,2013-09-22
18,GLC,"$102,586.30",$0.003809,2013-09-22
23,CNC,"$42,770.49",$0.008135,2013-09-22
20,ZET,"$72,128.85",$0.0005591,2013-09-22
21,WDC,"$65,359.22",$0.002985,2013-09-22
22,QRK,"$47,992.83",$0.0002195,2013-09-22
14,DGC,"$177,523.88",$0.02002,2013-09-22
19,MNC,"$73,863.24",$0.05552,2013-09-22
13,IFC,"$183,578.53",$0.000002364,2013-09-22
7,NVC,"$1,879,720.41",$4.65,2013-09-22
11,DVC,"$234,145.79",$0.0000439,2013-09-22
10,CBX,"$263,310.96",$0.3305,2013-09-22
9,TRC,"$650,841.12",$0.1704,2013-09-22
8,XPM,"$665,548.10",$0.3034,2013-09-22
6,FTC,"$1,981,195.18",$0.1175,2013-09-22
5,NMC,"$3,801,056.34",$0.5681,2013-09-22
4,PPC,"$3,945,801.26",$0.1937,2013-09-22
3,LTC,"$54,299,001.39",$2.53,2013-09-22
2,XRP,"$81,353,970.17",$0.01041,2013-09-22
1,BTC,"$1,515,584,678.69",$129.12,2013-09-22
24,YAC,"$39,003.20",$0.005294,2013-09-22
12,MEC,"$206,238.24",$0.01124,2013-09-22
25,MEM,"$35,316.68",$0.000955,2013-09-22
30,FRK,"$10,176.71",$0.1808,2013-09-22
27,BQC,"$23,780.07",$0.0009671,2013-09-22
51,GIL,$518.54,$0.0001614,2013-09-22
50,NRB,$689.48,$0.001149,2013-09-22
49,HYC,"$1,157.56",$0.002252,2013-09-22
48,NBL,"$1,581.01",$0.001597,2013-09-22
26,FST,"$31,355.56",$0.001171,2013-09-22
46,CRC,"$1,666.82",$0.01365,2013-09-22
45,SBC,"$2,139.06",$0.0003874,2013-09-22
44,EMD,"$2,399.61",$0.001042,2013-09-22
43,SPT,"$2,540.55",$0.001943,2013-09-22
42,GLC,"$2,748.07",$0.0001691,2013-09-22
41,JKC,"$2,916.87",$0.000382,2013-09-22
40,CSC,"$2,986.09",$0.001068,2013-09-22
47,ELC,"$1,613.88",$0.07043,2013-09-22
38,DBL,"$4,840.87",$0.006951,2013-09-22
37,BTG,"$4,951.70",$0.2408,2013-09-22
36,KGC,"$5,455.89",$0.0003744,2013-09-22
35,EZC,"$6,397.87",$0.0007021,2013-09-22
34,ALF,"$7,629.43",$0.0004945,2013-09-22
33,PXC,"$7,982.01",$0.002298,2013-09-22
32,BTB,"$8,994.68",$1.53,2013-09-22
31,LKY,"$9,293.52",$0.001422,2013-09-22
29,BTE,"$15,127.03",$0.0159,2013-09-22
28,XNC,"$20,159.42",$0.0001063,2013-09-22
39,ARG,"$3,714.54",$0.009502,2013-09-22
11,CBX,"$258,741.55",$0.3159,2013-09-29
12,MNC,"$199,409.90",$0.1483,2013-09-29
15,WDC,"$127,463.16",$0.005494,2013-09-29
14,DGC,"$153,821.19",$0.01688,2013-09-29
10,DVC,"$266,161.77",$0.00004944,2013-09-29
13,IXC,"$175,359.30",$0.01119,2013-09-29
9,TRC,"$673,687.59",$0.1758,2013-09-29
3,LTC,"$49,785,014.00",$2.30,2013-09-29
7,NVC,"$1,659,935.08",$4.02,2013-09-29
6,FTC,"$2,028,652.20",$0.1154,2013-09-29
5,NMC,"$3,517,486.22",$0.5137,2013-09-29
4,PPC,"$5,418,264.45",$0.2651,2013-09-29
2,XRP,"$100,598,758.00",$0.01287,2013-09-29
1,BTC,"$1,616,584,461.39",$137.34,2013-09-29
16,FRC,"$114,799.99",$0.00412,2013-09-29
8,XPM,"$828,380.55",$0.3606,2013-09-29
17,GLC,"$111,838.46",$0.004124,2013-09-29
28,ARG,"$8,061.48",$0.02062,2013-09-29
19,QRK,"$61,261.75",$0.0002733,2013-09-29
35,NRB,"$1,484.05",$0.002473,2013-09-29
34,ELC,"$1,692.92",$0.07377,2013-09-29
33,JKC,"$2,385.03",$0.0003119,2013-09-29
32,CRC,"$2,499.17",$0.01854,2013-09-29
31,BTG,"$4,065.03",$0.1952,2013-09-29
30,GME,"$5,882.51",$0.00008532,2013-09-29
29,PXC,"$7,968.65",$0.001943,2013-09-29
36,HYC,"$1,186.65",$0.002307,2013-09-29
18,ZET,"$78,650.83",$0.0005796,2013-09-29
26,BTB,"$12,479.68",$2.06,2013-09-29
25,BTE,"$14,182.16",$0.01403,2013-09-29
24,FRK,"$17,838.60",$0.309,2013-09-29
23,BQC,"$22,212.32",$0.0008927,2013-09-29
22,SRC,"$22,661.98",$0.09133,2013-09-29
21,FST,"$36,913.25",$0.001301,2013-09-29
20,YAC,"$42,044.12",$0.005447,2013-09-29
27,CNC,"$11,098.93",$0.002111,2013-09-29
17,DGC,"$163,081.85",$0.01755,2013-10-06
16,IFC,"$166,301.52",$0.00000206,2013-10-06
15,MNC,"$183,516.39",$0.1355,2013-10-06
14,WDC,"$203,604.31",$0.008332,2013-10-06
13,IXC,"$219,655.71",$0.01393,2013-10-06
12,MEC,"$228,515.23",$0.01179,2013-10-06
11,DVC,"$238,140.94",$0.00004386,2013-10-06
10,CBX,"$282,231.13",$0.3363,2013-10-06
6,FTC,"$2,182,887.18",$0.1187,2013-10-06
8,XPM,"$807,006.99",$0.3354,2013-10-06
7,NVC,"$1,764,749.40",$4.18,2013-10-06
5,NMC,"$3,921,037.64",$0.5676,2013-10-06
4,PPC,"$9,526,224.06",$0.4644,2013-10-06
3,LTC,"$47,387,871.44",$2.17,2013-10-06
2,XRP,"$76,764,377.04",$0.009819,2013-10-06
18,ANC,"$120,598.86",$0.2585,2013-10-06
9,TRC,"$649,240.25",$0.1664,2013-10-06
1,BTC,"$1,522,686,975.00",$129.00,2013-10-06
19,FRC,"$113,663.23",$0.003999,2013-10-06
21,ZET,"$72,833.16",$0.000516,2013-10-06
20,GLC,"$80,989.97",$0.002971,2013-10-06
38,NRB,"$1,238.36",$0.002064,2013-10-06
37,HYC,"$1,326.96",$0.00258,2013-10-06
36,ELC,"$2,245.99",$0.09772,2013-10-06
35,CRC,"$2,327.91",$0.01587,2013-10-06
34,BTG,"$3,639.39",$0.1716,2013-10-06
33,JKC,"$3,864.34",$0.000505,2013-10-06
32,BTB,"$7,503.64",$1.20,2013-10-06
31,PXC,"$7,659.12",$0.001767,2013-10-06
39,EMD,$875.73,$0.0007508,2013-10-06
29,GME,"$10,031.64",$0.0001382,2013-10-06
28,BTE,"$12,071.08",$0.01048,2013-10-06
27,FRK,"$19,172.20",$0.3238,2013-10-06
26,BQC,"$22,337.06",$0.0008888,2013-10-06
25,FST,"$33,301.81",$0.001111,2013-10-06
24,SRC,"$35,750.05",$0.1193,2013-10-06
23,YAC,"$36,672.90",$0.004678,2013-10-06
22,QRK,"$46,229.74",$0.0002012,2013-10-06
30,ARG,"$9,442.36",$0.02415,2013-10-06
11,MNC,"$451,088.56",$0.3311,2013-10-13
12,CBX,"$346,840.57",$0.4075,2013-10-13
16,FRC,"$221,760.42",$0.007597,2013-10-13
14,IXC,"$251,994.20",$0.01579,2013-10-13
15,MEC,"$234,457.13",$0.01191,2013-10-13
10,WDC,"$504,447.87",$0.0198,2013-10-13
13,DVC,"$264,767.52",$0.00004835,2013-10-13
9,TRC,"$654,518.62",$0.1644,2013-10-13
5,NMC,"$4,250,854.27",$0.6092,2013-10-13
7,NVC,"$1,937,980.26",$4.33,2013-10-13
6,XPM,"$2,332,161.95",$0.9255,2013-10-13
4,PPC,"$8,371,560.83",$0.4075,2013-10-13
3,LTC,"$46,962,275.38",$2.13,2013-10-13
2,XRP,"$65,761,480.71",$0.008412,2013-10-13
1,BTC,"$1,634,968,896.30",$138.13,2013-10-13
17,DGC,"$188,520.09",$0.01979,2013-10-13
8,FTC,"$1,907,171.93",$0.09945,2013-10-13
19,IFC,"$151,452.97",$0.000001847,2013-10-13
18,ANC,"$155,328.02",$0.3315,2013-10-13
37,NRB,"$1,819.11",$0.003032,2013-10-13
20,GLC,"$77,552.48",$0.002832,2013-10-13
38,EMD,"$1,143.94",$0.0009807,2013-10-13
36,CRC,"$2,152.09",$0.01371,2013-10-13
35,ELC,"$2,252.23",$0.09682,2013-10-13
34,JKC,"$2,343.25",$0.0002991,2013-10-13
33,BTG,"$4,055.75",$0.188,2013-10-13
31,ARG,"$8,369.74",$0.02141,2013-10-13
30,PXC,"$8,634.13",$0.001949,2013-10-13
32,GME,"$5,100.50",$0.00006669,2013-10-13
28,BTE,"$10,533.34",$0.00898,2013-10-13
27,FRK,"$18,306.42",$0.3039,2013-10-13
26,SRC,"$22,320.60",$0.06431,2013-10-13
25,FST,"$34,912.45",$0.001106,2013-10-13
24,BQC,"$35,186.73",$0.001381,2013-10-13
23,QRK,"$36,497.68",$0.0001561,2013-10-13
22,YAC,"$41,000.56",$0.004975,2013-10-13
21,ZET,"$62,841.02",$0.0004351,2013-10-13
29,BTB,"$9,937.64",$1.53,2013-10-13
9,WDC,"$492,548.61",$0.01851,2013-10-20
14,FRC,"$192,525.42",$0.006461,2013-10-20
13,MNC,"$264,358.35",$0.194,2013-10-20
12,DVC,"$270,046.86",$0.00004889,2013-10-20
11,CBX,"$356,813.80",$0.4144,2013-10-20
10,TRC,"$464,703.08",$0.1152,2013-10-20
8,FTC,"$1,428,630.62",$0.07159,2013-10-20
2,XRP,"$52,377,129.63",$0.0067,2013-10-20
6,NVC,"$2,068,554.51",$4.54,2013-10-20
5,NMC,"$3,329,028.64",$0.4714,2013-10-20
4,PPC,"$6,650,532.18",$0.323,2013-10-20
3,LTC,"$42,968,335.05",$1.93,2013-10-20
1,BTC,"$2,073,319,147.25",$174.61,2013-10-20
15,MEC,"$192,050.98",$0.00963,2013-10-20
7,XPM,"$1,914,905.51",$0.725,2013-10-20
16,IXC,"$168,802.15",$0.01048,2013-10-20
19,BQC,"$62,237.41",$0.00241,2013-10-20
18,DGC,"$110,326.84",$0.01138,2013-10-20
34,EMD,$878.03,$0.0007528,2013-10-20
17,GLC,"$127,687.80",$0.004636,2013-10-20
32,CRC,"$1,199.09",$0.007294,2013-10-20
31,GME,"$1,962.84",$0.00002458,2013-10-20
30,ELC,"$2,310.35",$0.08846,2013-10-20
29,BTG,"$3,841.13",$0.1763,2013-10-20
28,BTE,"$4,894.14",$0.004147,2013-10-20
27,ARG,"$5,062.65",$0.01295,2013-10-20
33,NRB,"$1,009.97",$0.001683,2013-10-20
25,BTB,"$10,388.54",$1.55,2013-10-20
24,FRK,"$23,327.56",$0.3798,2013-10-20
23,YAC,"$29,782.96",$0.003453,2013-10-20
22,FST,"$32,185.86",$0.0009772,2013-10-20
21,QRK,"$39,169.83",$0.0001657,2013-10-20
20,ZET,"$52,416.85",$0.0003557,2013-10-20
26,PXC,"$6,076.16",$0.001322,2013-10-20
14,MNC,"$160,395.01",$0.1177,2013-10-27
13,CBX,"$243,761.41",$0.279,2013-10-27
12,MEC,"$256,422.86",$0.01271,2013-10-27
11,DVC,"$306,421.17",$0.000055,2013-10-27
10,WDC,"$395,415.54",$0.01424,2013-10-27
9,TRC,"$450,862.30",$0.11,2013-10-27
5,NMC,"$3,223,967.80",$0.4538,2013-10-27
7,XPM,"$1,801,599.18",$0.6561,2013-10-27
6,NVC,"$1,922,215.12",$4.16,2013-10-27
4,PPC,"$7,776,359.18",$0.3772,2013-10-27
15,FRC,"$149,092.98",$0.004911,2013-10-27
2,XRP,"$53,493,201.51",$0.006842,2013-10-27
1,BTC,"$2,339,831,246.08",$196.44,2013-10-27
8,FTC,"$1,548,705.52",$0.07465,2013-10-27
16,IXC,"$143,943.59",$0.008859,2013-10-27
3,LTC,"$47,869,216.16",$2.13,2013-10-27
18,DGC,"$124,639.90",$0.01243,2013-10-27
17,ANC,"$129,781.15",$0.2729,2013-10-27
32,EMD,$632.41,$0.0005422,2013-10-27
31,CRC,"$1,403.23",$0.008286,2013-10-27
30,GME,"$1,745.61",$0.00002086,2013-10-27
28,BTE,"$3,972.64",$0.003343,2013-10-27
27,BTB,"$6,667.42",$0.9722,2013-10-27
26,LKY,"$19,500.69",$0.002821,2013-10-27
29,JKC,"$2,457.59",$0.000306,2013-10-27
24,QRK,"$26,353.14",$0.00011,2013-10-27
23,FRK,"$27,725.77",$0.4489,2013-10-27
22,ZET,"$33,159.92",$0.00022,2013-10-27
21,BQC,"$44,628.64",$0.001709,2013-10-27
20,IFC,"$62,399.56",$0.000000734,2013-10-27
19,GLC,"$92,268.49",$0.003324,2013-10-27
25,YAC,"$22,317.37",$0.002455,2013-10-27
9,WDC,"$777,203.28",$0.02709,2013-11-03
14,CBX,"$186,529.86",$0.2108,2013-11-03
13,DVC,"$253,658.42",$0.00004516,2013-11-03
12,MEC,"$258,339.92",$0.01268,2013-11-03
11,TRC,"$487,423.34",$0.1161,2013-11-03
10,MNC,"$752,030.26",$0.5376,2013-11-03
8,FTC,"$1,806,331.01",$0.08387,2013-11-03
1,BTC,"$2,568,713,147.70",$215.05,2013-11-03
6,NVC,"$1,991,593.65",$4.25,2013-11-03
5,NMC,"$4,196,113.79",$0.5828,2013-11-03
4,PPC,"$8,269,006.54",$0.4,2013-11-03
3,XRP,"$55,978,082.55",$0.00716,2013-11-03
15,IXC,"$183,018.46",$0.01118,2013-11-03
2,LTC,"$65,383,974.75",$2.88,2013-11-03
7,XPM,"$1,943,272.47",$0.6774,2013-11-03
16,FRC,"$169,416.58",$0.005484,2013-11-03
32,GME,"$1,756.90",$0.00002047,2013-11-03
18,ANC,"$121,635.99",$0.2495,2013-11-03
17,DGC,"$123,461.97",$0.01203,2013-11-03
34,EMD,$341.14,$0.0002925,2013-11-03
33,CRC,$829.89,$0.00457,2013-11-03
31,JKC,"$3,194.35",$0.0003869,2013-11-03
30,PXC,"$3,592.95",$0.0007075,2013-11-03
28,BTE,"$4,643.08",$0.003875,2013-11-03
27,CAP,"$5,085.14",$0.002895,2013-11-03
29,BTB,"$4,537.72",$0.6452,2013-11-03
25,YAC,"$24,288.62",$0.00254,2013-11-03
24,TIX,"$27,239.45",$0.0000005313,2013-11-03
23,FRK,"$28,070.36",$0.4538,2013-11-03
22,ZET,"$46,215.29",$0.0003032,2013-11-03
21,BQC,"$47,738.40",$0.001806,2013-11-03
20,QRK,"$51,884.95",$0.000215,2013-11-03
19,IFC,"$82,466.66",$0.0000009622,2013-11-03
26,LKY,"$23,779.50",$0.003398,2013-11-03
11,CBX,"$472,541.19",$0.5275,2013-11-10
16,IXC,"$274,793.49",$0.01666,2013-11-10
15,MEC,"$298,283.64",$0.0145,2013-11-10
14,CLR,"$315,161.62",$0.06859,2013-11-10
13,DVC,"$388,413.93",$0.00006859,2013-11-10
12,MNC,"$457,336.73",$0.3266,2013-11-10
10,TRC,"$599,258.97",$0.1404,2013-11-10
2,LTC,"$90,017,168.40",$3.93,2013-11-10
8,XPM,"$2,255,477.92",$0.7545,2013-11-10
7,FTC,"$2,408,398.36",$0.1078,2013-11-10
6,NVC,"$2,458,420.76",$5.17,2013-11-10
5,NMC,"$4,624,532.62",$0.6369,2013-11-10
4,PPC,"$12,720,279.23",$0.614,2013-11-10
3,XRP,"$67,307,326.84",$0.008609,2013-11-10
17,FRC,"$216,303.13",$0.006839,2013-11-10
1,BTC,"$3,910,613,036.04",$326.62,2013-11-10
9,WDC,"$1,003,540.14",$0.03364,2013-11-10
18,DGC,"$169,845.80",$0.01618,2013-11-10
23,BQC,"$44,620.24",$0.001666,2013-11-10
20,ANC,"$120,244.92",$0.2386,2013-11-10
37,EMD,$662.90,$0.0005683,2013-11-10
36,CRC,"$1,278.62",$0.006977,2013-11-10
35,GME,"$1,479.69",$0.00001665,2013-11-10
34,JKC,"$3,325.39",$0.0004027,2013-11-10
19,GLC,"$135,759.47",$0.004824,2013-11-10
32,BTB,"$5,857.53",$0.8096,2013-11-10
31,CAP,"$8,037.30",$0.004381,2013-11-10
30,BTE,"$8,041.01",$0.006317,2013-11-10
33,PXC,"$3,608.05",$0.0006598,2013-11-10
28,YAC,"$25,733.76",$0.0026,2013-11-10
27,TIX,"$27,423.50",$0.000000518,2013-11-10
26,QRK,"$37,277.76",$0.0001535,2013-11-10
25,TAG,"$39,393.74",$0.2976,2013-11-10
24,LKY,"$40,690.26",$0.005722,2013-11-10
22,ZET,"$49,866.51",$0.0003234,2013-11-10
21,IFC,"$96,545.31",$0.000001117,2013-11-10
29,FRK,"$14,227.83",$0.2287,2013-11-10
10,CBX,"$1,031,000.99",$1.14,2013-11-17
15,DGC,"$261,038.27",$0.02441,2013-11-17
14,CLR,"$278,987.93",$0.05905,2013-11-17
13,IXC,"$294,130.62",$0.01772,2013-11-17
12,MEC,"$347,575.15",$0.01673,2013-11-17
11,DVC,"$477,500.44",$0.00008366,2013-11-17
9,FTC,"$1,388,509.41",$0.06004,2013-11-17
17,TRC,"$212,057.32",$0.04927,2013-11-17
7,XPM,"$2,119,653.38",$0.6889,2013-11-17
6,NVC,"$2,355,870.65",$4.87,2013-11-17
5,NMC,"$4,578,176.84",$0.6255,2013-11-17
4,PPC,"$15,956,728.66",$0.7689,2013-11-17
3,XRP,"$79,811,364.08",$0.01021,2013-11-17
2,LTC,"$94,452,809.89",$4.09,2013-11-17
1,BTC,"$5,907,841,887.89",$492.11,2013-11-17
8,WDC,"$1,554,778.74",$0.05015,2013-11-17
18,FRC,"$190,930.60",$0.005905,2013-11-17
16,MNC,"$259,347.21",$0.1847,2013-11-17
20,ANC,"$136,914.44",$0.2628,2013-11-17
36,EMD,"$1,480.94",$0.00127,2013-11-17
35,JKC,"$2,209.91",$0.0002675,2013-11-17
34,CRC,"$3,738.48",$0.01962,2013-11-17
33,PXC,"$5,092.02",$0.000876,2013-11-17
32,LKY,"$5,592.13",$0.0007628,2013-11-17
31,BTE,"$8,814.58",$0.006643,2013-11-17
30,BTB,"$9,227.39",$1.23,2013-11-17
29,FRK,"$16,522.43",$0.2547,2013-11-17
19,GLC,"$163,176.78",$0.005763,2013-11-17
27,YAC,"$27,690.27",$0.002662,2013-11-17
26,FST,"$29,574.19",$0.000748,2013-11-17
25,QRK,"$46,856.10",$0.0001919,2013-11-17
24,BQC,"$48,039.94",$0.001772,2013-11-17
23,TAG,"$52,833.68",$0.278,2013-11-17
22,ZET,"$73,515.77",$0.0004724,2013-11-17
21,IFC,"$136,847.47",$0.000001569,2013-11-17
28,TIX,"$18,167.87",$0.0000003291,2013-11-17
15,ANC,"$958,863.75",$1.78,2013-11-24
14,IXC,"$1,035,452.98",$0.06193,2013-11-24
13,FRC,"$1,179,399.59",$0.03562,2013-11-24
